"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"v[3]",-0.084874508252,0.0375288992181817,-0.1567075,-0.1115,-0.08381,-0.0598175,-0.01180875,1.0243999015304,83
"v[4]",0.0394936185964,0.0451313125363393,-0.047042,0.0091585,0.038085,0.068965,0.131705,1.00702466555815,250
"v[5]",0.0026948203398,0.0614852965914472,-0.122905,-0.03794,0.0048775,0.04261,0.1198075,1.00937162436191,310
"v[6]",0.0710032046434,0.0485610552693904,-0.01918125,0.0372475,0.069885,0.1019,0.1725025,1.0117385117613,150
"v[7]",0.1048144437,0.0608138492099061,-0.003534175,0.0617575,0.1017,0.1436,0.231105,1.01998887165078,83
"v[8]",0.042196864226,0.0425882799116021,-0.0385805,0.01446,0.04179,0.0703,0.125305,1.00485412460529,460
"v[9]",-0.026603976708,0.0417560968115842,-0.111,-0.053975,-0.02529,0.0008392,0.0546257499999999,1.02088740927084,81
"v[10]",-0.09443290008,0.0387909201205198,-0.1609,-0.122125,-0.09826,-0.0717475,-0.0108475,1.06188145437921,31
"v[11]",-0.09202670082,0.0449353619542313,-0.1779,-0.1239,-0.092335,-0.0627175,-0.00530742500000002,1.06350986136941,29
"v[12]",0.0331120658756,0.0689473478840106,-0.1088025,-0.011295,0.03398,0.0778725,0.17191,1.01399975588727,280
"v[13]",-0.046126194956,0.0516509070242779,-0.1518025,-0.0794575,-0.044435,-0.0123275,0.052201,1.00319682727548,5000
"v[14]",0.16206323674,0.0737264393695267,-0.0023446,0.1189,0.17125,0.214325,0.2849,1.06300598646429,35
"v[15]",-0.08069245981706,0.0429853097953211,-0.1712075,-0.1091,-0.07728,-0.050345,-0.00301777500000003,1.01326784363384,120
"v[16]",-0.006365450676,0.0458271626738663,-0.10241,-0.03681,-0.003169,0.0248525,0.0804654999999999,1.00229149976669,5000
"v[17]",-0.0617851997464,0.0370586037930279,-0.1409025,-0.0859225,-0.06091,-0.035855,0.00602127499999995,1.01348675102165,120
"v[18]",0.10214184167,0.0538571785785702,0.0004969675,0.06563,0.099525,0.1384,0.2140025,1.01992964935336,82
"v[19]",0.01571597008944,0.0412803886428323,-0.062873,-0.0106525,0.01466,0.040655,0.1021,1.00183593993822,2100
"v[20]",-0.0126177810696,0.0333658785646501,-0.079802,-0.034465,-0.012815,0.00994075,0.0528357499999999,1.00088539406991,5000
"v[21]",-0.0198981470738,0.0397654503743133,-0.09812125,-0.0452875,-0.02022,0.00449975,0.0614132499999998,1.00804611817465,5000
"v[22]",0.0894010811,0.0529020540995164,-0.000284362499999999,0.0512125,0.08576,0.123325,0.2041025,1.01172891012838,140
"v[23]",0.065087696788,0.0458274404080748,-0.022731,0.0338875,0.0635,0.0969575,0.155305,1.00408770629767,5000
"v[24]",-0.046067476046,0.0508554529042246,-0.1432,-0.0812975,-0.044755,-0.0129925,0.0588612499999998,1.0017041368577,1700
"v[25]",0.0232975753548,0.0550512022062632,-0.08619225,-0.0127225,0.02246,0.0597,0.1329025,1.0096714981272,170
"v[26]",0.015932829234,0.0476358331665732,-0.07902075,-0.0148625,0.016915,0.0486725,0.1086,1.00207274598435,5000
"v[27]",0.049798843172,0.0332289232964088,-0.01177175,0.02552,0.049345,0.073315,0.1136,1.00400978563828,500
"v[28]",0.0295881100972,0.038349069034045,-0.04131275,0.00358975,0.026875,0.05528,0.1079025,1.00229798551959,1000
"v[29]",0.072542713572,0.0543275516437746,-0.025452,0.0354125,0.06867,0.106625,0.1872225,1.00855709642588,220
"v[30]",0.016519588394,0.0447767904667962,-0.073832,-0.01272,0.01679,0.04688,0.1019,1.00412966040626,450
"v[31]",0.0356258440484,0.0491102800780713,-0.06305225,0.00306425,0.033305,0.068095,0.1359075,1.01218247148408,160
"v[32]",-0.040030294544,0.0398409095175234,-0.115705,-0.0662,-0.040785,-0.0160225,0.044712,1.00084400606518,5000
"v[33]",0.076022067338,0.0467124229304219,-0.014588,0.0442525,0.074655,0.106225,0.1697025,1.00232214496564,990
"v[34]",0.09699053932,0.0333591256671836,0.02472625,0.07716,0.099065,0.1195,0.158305,1.02196017855486,75
"v[35]",0.061025785646,0.0525771062961753,-0.04296,0.0281125,0.059325,0.094395,0.1671,1.00082500590679,5000
"v[36]",-0.0773407666018,0.0518858513502323,-0.17811,-0.1118,-0.077065,-0.04232,0.0218344999999999,1.002405381624,940
"v[37]",0.07261018108,0.0502883929490019,-0.02272175,0.0383075,0.07182,0.1048,0.1759025,1.00429899490264,570
"v[38]",-0.028722520478,0.0261121754917674,-0.084412,-0.045065,-0.028285,-0.01165,0.02139025,1.00171750533086,1600
"v[39]",-0.087459043756,0.0400226188226118,-0.154,-0.1165,-0.0922,-0.0627175,-0.00124471500000031,1.10545977831125,21
"v[40]",-0.027951516366,0.0636335390563743,-0.1571025,-0.0700025,-0.026315,0.0142775,0.0941157499999999,1.00433815884826,430
"v[41]",-0.030219510079,0.0297926262085242,-0.095929,-0.0471725,-0.02787,-0.011465,0.02478175,1.01292441129652,210
"v[42]",-0.0955443522,0.0393918487152931,-0.1730025,-0.1215,-0.096795,-0.0700575,-0.0175952500000001,1.06325435394204,30
"v[43]",0.056687365772,0.0378512528762051,-0.01709,0.0316775,0.056865,0.0820325,0.1316075,1.00456837199132,430
"v[44]",-0.072842465372,0.0406246414863938,-0.153805,-0.0993475,-0.07379,-0.04598,0.00703084999999987,1.00146300331207,2300
"v[45]",0.0711596691,0.0432353118942496,-0.008810225,0.0415575,0.069495,0.0984925,0.159805,1.00394754652986,480
"v[46]",0.061949043352,0.0354735448770399,-0.00502075,0.0383925,0.06095,0.08497,0.132405,1.00289787868553,1400
"v[47]",0.0223043603586,0.0492194813398203,-0.0732485,-0.009964,0.02052,0.0533275,0.1265075,1.00395462380456,540
"v[48]",0.0252720784028,0.031262921938403,-0.0347645,0.0046225,0.024485,0.046325,0.087501,1.00092709717086,5000
"v[49]",-0.060718221026,0.0360943109466373,-0.1348025,-0.0849125,-0.0595,-0.0354475,0.00654567499999996,1.01453106289684,110
"v[50]",-0.0668775252354,0.054162430995789,-0.1812025,-0.1012,-0.06512,-0.0309525,0.0333474999999999,1.00407975420346,460
"v[51]",-0.01601473871,0.0505373059940534,-0.116405,-0.04842,-0.01578,0.01569,0.08223125,1.00354532349341,1000
"v[52]",-0.1181838965398,0.0484698813105262,-0.212,-0.1526,-0.11815,-0.0839175,-0.02475775,1.03603596421215,51
"v[53]",-0.0433189534,0.0339033694253392,-0.1114,-0.066015,-0.043675,-0.0210525,0.02381125,1.00233389289511,980
"v[54]",0.037594915332,0.060643437984887,-0.08235075,-0.0012425,0.035315,0.076145,0.159405,1.01381591683511,120
"v[55]",-0.0168465520598,0.0506882782310457,-0.1210075,-0.04932,-0.015525,0.0160325,0.08106075,1.00181875520097,5000
"v[56]",-0.08221068218,0.0364229813244421,-0.153005,-0.1061,-0.08286,-0.05712,-0.0108095,1.03006552857358,64
"v[57]",-0.028194880588066,0.0446303265012819,-0.1179,-0.057035,-0.028405,0.000989025,0.0584747499999999,1.00252924758457,4300
"v[58]",0.03729968406,0.0597736269605197,-0.07623025,-0.00151775,0.035965,0.0746425,0.160905,1.02505192864309,78
"v[59]",0.084512394778,0.0428351700689343,-0.02112525,0.0642425,0.09319,0.1141,0.1473025,1.06897165614707,42
"v[60]",-0.09390449954,0.0392291559281074,-0.1677,-0.1212,-0.09456,-0.0675075,-0.0166755000000001,1.04998719158169,38
"v[61]",-0.0413774357178,0.0571783142594716,-0.159305,-0.0774925,-0.039655,-0.00349225,0.0684054999999999,1.00656725649146,390
"v[62]",-0.09707186842,0.0479553230850947,-0.1925,-0.1298,-0.09703,-0.063265,-0.00650992500000002,1.00864096018079,200
"v[63]",-0.009262256646,0.0479122226793096,-0.10641,-0.0410225,-0.007554,0.0215175,0.0839932499999999,1.01846020695667,100
"v[64]",-0.011144746302,0.0500943961693371,-0.111005,-0.045395,-0.0076255,0.0226325,0.08182225,1.00288645704035,2700
"sdv",0.115793354,0.0301912394551574,0.0468592497658264,0.0993574999056406,0.1182,0.136,0.1698,1.13204792740397,22
"beta[1]",2.623898,0.0354976057221103,2.56,2.598,2.622,2.648,2.693,1.01145094463909,5000
"beta[2]",-0.0035501522856,0.00657634256508642,-0.01643,-0.008073,-0.003495,0.0006929,0.00929304999999998,1.00089751377201,5000
"beta[3]",-0.09761986,0.0141157325761589,-0.1255025,-0.107125,-0.0974,-0.08819,-0.070569,1.00094054064149,5000
"beta[4]",0.03067546677,0.0151260881131129,0.001895025,0.02016,0.03087,0.04063,0.0604739999999999,1.00326262698759,610
"beta[5]",0.26357516,0.0308575233666616,0.204289990442892,0.243,0.2642,0.2839,0.3241,1.00579585567356,760
"beta[6]",0.4825120736,31.8532271780866,-61.354,-21.525,0.5724,21.8325,63.011,1.00149604313797,2300
"beta[7]",0.08963123,0.0171991161629445,0.0569089996571951,0.07797,0.0892949998600146,0.1008,0.124,1.02719984676698,120
"beta[8]",0.151014576,0.019248040804071,0.1138,0.1381,0.1507,0.1635,0.189307494211664,1.00630501347219,510
"beta[9]",-0.27138906,0.0335929279354726,-0.3361075,-0.2938,-0.2717,-0.2486,-0.2061,1.00378943066056,500
"beta[10]",0.05741945106,0.0200992142353197,0.01862,0.0446,0.05673,0.07049,0.09698,1.00093525906756,5000
"beta[11]",-0.13865486876,0.0491523101113809,-0.2321,-0.1711,-0.1396,-0.104275,-0.04239,1.00841289653982,210
"beta[12]",0.16234262,0.0177443682912864,0.1286,0.1502,0.162,0.1741,0.1984,1.00148672992082,5000
"beta[13]",0.8933847,0.0477718830115717,0.7955,0.8616,0.8936,0.9253,0.9882,1.00836102567896,230
"deviance",322876.94,42.1258984267832,322800,322900,322900,322900,322900,1.00142413028643,2400
